"easting","northing","cityBlockNum","CU","PE","oanimal","I.NO","P.NO","open","infested","inspector","fitSet"
234516.000839,8183682.244525,1919,0,0,0,0,0,1,0,4,1
234516.164675,8183617.33322,1920,0,0,0,1,0,1,0,4,1
234516.407899,8183387.339265,1959,0,0,0,0,0,0,0,39,1
234516.436521,8183023.0809,189,0,0,0,1,0,1,0,4,1
234517.111558,8183337.352021,1959,0,0,0,0,0,0,0,14,1
234517.142583,8183743.036538,2025,0,0,0,1,0,1,0,35,1
234517.377016,8183591.772293,1921,1,0,0,1,0,1,0,6,1
234517.937933,8183108.522025,155,0,0,0,1,1,1,0,34,1
234518.693121,8183292.09197,1960,0,1,0,1,0,1,0,22,1
234518.693357,8181413.91154,1026,0,1,1,0,0,1,0,24,0
234518.735872,8183163.574763,153,0,1,1,0,0,1,0,39,1
234518.930313,8183577.843952,1921,0,0,0,1,0,1,0,42,1
234519.020535,8181398.088344,1026,0,1,1,0,0,1,1,30,0
234519.093394,8183664.984381,1919,1,1,0,1,1,1,0,1,1
234519.771056,8183191.680149,153,0,1,0,0,0,1,0,21,1
234519.824824,8183095.135546,155,0,0,0,0,0,0,0,34,1
234520.04418,8183737.401315,2025,0,1,1,1,1,1,0,35,1
234520.440611,8183378.610801,1959,0,0,0,0,0,0,0,22,1
234520.563029,8182972.079242,190,1,0,1,1,0,1,0,7,1
234521.255924,8183567.095403,1921,0,0,0,0,0,1,0,40,1
234521.370598,8183640.233921,1920,0,1,0,1,1,1,0,1,1
234521.628672,8183329.093295,1959,0,1,0,1,0,1,0,22,1
234521.67189,8181385.793454,1026,0,1,0,0,0,1,1,5,0
234521.995685,8181219.432682,1140,0,0,0,0,0,0,0,29,0
234522.539917,8183730.380742,2025,0,0,0,0,0,0,0,22,1
234522.586286,8181376.486067,1026,0,1,1,0,0,1,1,24,0
234522.716379,8183286.189163,1960,0,1,0,1,1,1,0,29,1
234523.238384,8181358.005603,1026,0,0,1,1,0,1,0,16,0
234523.638361,8182995.567496,190,0,1,0,1,0,1,0,7,1
234523.737005,8181368.762103,1026,1,0,1,1,0,1,0,24,0
234524.678169,8183527.957665,1955,0,1,1,1,0,1,0,46,1
234525.318742,8183724.004511,2025,0,0,0,0,0,0,0,35,1
234526.04977,8183507.868692,1955,0,1,0,1,0,1,0,28,1
234526.18436,8183117.276797,155,0,1,0,1,1,1,0,34,1
234526.275942,8183371.654951,1959,0,1,0,1,0,1,0,47,1
234526.367846,8181206.10811,1140,0,0,0,0,0,0,0,4,0
234526.458148,8183157.018318,153,1,1,1,1,0,1,0,21,1
234526.994547,8183087.088437,155,0,0,0,0,0,0,0,32,1
234527.546887,8183185.98806,153,0,0,0,0,0,0,0,21,1
234527.731931,8183684.278101,1919,0,1,0,0,0,1,0,38,1
234527.90109,8183321.593607,1959,0,1,0,1,0,1,0,47,1
234528.317001,8182832.951068,81,0,0,1,1,1,1,0,22,1
234528.382113,8182973.666051,190,0,1,0,1,0,1,0,36,1
234528.740001,8183665.521143,1919,0,0,1,1,1,1,0,4,1
234529.518529,8183618.894535,1920,0,0,0,1,0,1,0,40,1
234529.773037,8183050.285782,193,0,0,1,1,1,1,0,28,1
234530.048813,8183742.403256,2024,0,0,0,0,0,1,0,22,1
234530.786294,8183591.740181,1921,0,0,0,1,1,1,0,40,1
234531.619279,8183564.99149,1921,0,0,0,0,0,0,0,6,1
234531.85854,8181189.911492,1140,0,1,0,0,0,1,0,15,0
234532.388347,8183315.533132,1959,1,1,0,1,1,1,1,29,1
234532.403841,8183642.967733,1920,0,0,0,1,1,1,0,28,1
234532.74878,8183531.461441,1955,0,1,1,1,0,1,0,36,1
234532.962243,8183361.561979,1959,1,1,0,1,0,1,0,18,1
234533.108557,8183078.176404,155,0,1,1,1,0,1,0,14,1
234533.362524,8183220.855949,150,0,1,1,1,0,1,0,7,1
234533.430931,8183149.376978,153,0,0,1,0,0,1,0,39,1
234534.100608,8183736.429773,2024,1,0,0,1,1,1,0,35,1
234534.159753,8182864.03506,192,0,1,1,1,1,1,0,22,1
234534.183167,8182870.53485,192,1,1,0,1,0,1,0,45,1
234534.251593,8183178.63779,153,0,0,0,1,0,1,0,11,1
234534.752334,8183110.869487,155,1,1,1,1,1,1,0,34,1
234535.238837,8181331.743218,1042,0,0,0,0,0,0,0,18,0
234536.036506,8183399.918843,1958,0,1,1,1,0,1,0,22,1
234536.244025,8183507.177292,1955,0,0,0,0,0,0,0,48,1
234536.530425,8183688.313538,1919,1,1,0,1,0,1,0,45,1
234537.080824,8183029.82725,193,0,1,0,1,0,1,0,46,1
234537.732524,8183354.821825,1959,0,0,0,0,0,0,0,39,1
234539.491683,8183592.728944,1921,1,1,1,1,0,1,0,45,1
234539.509538,8183310.286625,1959,0,0,0,0,0,1,0,14,1
234539.886488,8183728.580701,2024,0,1,0,1,1,1,0,35,1
234539.992553,8183049.957442,193,0,0,0,1,0,1,0,19,1
234540.20066,8183211.818104,150,0,0,0,0,0,0,0,39,1
234540.337726,8183568.293082,1921,0,0,0,1,1,1,0,29,1
234540.727192,8183642.933931,1920,0,0,0,1,1,1,0,28,1
234540.762965,8183667.835044,1919,0,1,0,1,1,1,0,29,1
234541.190557,8182845.246369,80,0,1,1,1,0,1,0,39,1
234541.252927,8183169.889783,153,0,1,0,1,0,1,0,39,1
234541.299901,8181275.727289,1045,0,1,1,1,0,1,0,10,0
234541.475275,8181398.003299,1026,0,0,1,1,0,1,0,30,0
234541.724477,8183533.057519,1955,0,1,1,1,0,1,0,1,1
234542.021682,8181266.244262,1045,0,0,0,0,0,0,0,18,0
234542.16689,8183393.620053,1958,0,1,0,0,0,1,0,29,1
234542.849002,8183621.346064,1920,0,1,0,1,0,1,0,4,1
234543.225865,8181316.189897,1042,0,0,0,0,0,0,0,18,0
234543.675728,8181257.165804,1045,0,1,1,0,0,1,0,10,0
234543.938017,8183105.617358,155,0,0,0,0,0,0,0,17,1
234544.101957,8183345.240951,1959,1,0,0,1,1,1,0,39,1
234544.322543,8183301.987781,1959,0,1,1,1,0,1,0,46,1
234544.439181,8181386.242964,1026,0,1,1,0,0,1,1,5,0
234544.749788,8181370.041194,1026,0,0,0,0,0,1,0,30,0
234545.032385,8181378.729478,1026,0,0,0,0,0,1,1,10,0
234545.037681,8181360.902454,1026,0,1,1,1,0,1,1,10,0
234545.320538,8182871.475598,192,1,1,0,1,0,1,0,36,1
234545.663668,8181247.056463,1045,0,0,0,1,0,1,0,5,0
234545.699624,8183508.397922,1955,0,0,0,0,0,0,0,39,1
234546.120484,8183033.271415,193,1,1,0,1,1,1,0,4,1
234546.235309,8183088.265253,155,0,0,0,0,0,0,0,7,1
234546.243638,8183135.660944,152,0,1,1,0,0,1,0,39,1
234546.57098,8181351.086697,1026,0,1,1,1,0,1,0,24,0
234546.629787,8183690.056027,1919,0,1,1,1,0,1,0,1,1
234546.995001,8183590.916992,1921,0,0,0,0,0,0,0,45,1
234547.388999,8183234.131993,150,1,0,1,1,0,1,0,7,1
234547.835565,8183054.480245,193,0,1,1,1,0,1,0,19,1
234548.304133,8183385.191562,1958,1,1,0,1,0,1,0,46,1
234548.543971,8181238.856735,1045,0,0,0,0,0,0,0,18,0
234548.915255,8183165.578486,153,0,1,0,1,0,1,0,14,1
234549.078398,8183569.806858,1921,0,0,0,0,0,0,0,38,1
234549.08067,8183098.85914,155,0,0,0,1,1,1,0,34,1
234549.118345,8183202.697238,150,1,0,0,1,0,1,1,11,1
234549.480604,8183337.01395,1959,0,1,0,1,1,1,0,39,1
234549.880032,8182835.278187,80,0,1,0,1,0,1,0,20,1
234550.012953,8182850.290316,80,1,0,1,1,0,1,0,39,1
234550.686183,8183752.252215,2024,0,0,0,0,0,0,0,20,1
234551.01889,8182873.121104,192,0,0,1,1,0,1,0,36,1
234551.075057,8183668.259311,1919,0,1,0,1,1,1,0,40,1
234551.900886,8183643.663034,1920,0,1,1,1,0,1,0,28,1
234552.131836,8183533.763544,1955,0,0,0,1,0,1,0,38,1
234552.137462,8183129.197152,152,0,1,0,1,0,1,0,32,1
234553.220204,8181276.879163,1045,0,1,0,0,0,1,0,10,0
234553.502055,8183621.82155,1920,0,0,0,0,0,0,0,28,1
234554.248959,8181216.310773,1141,0,1,0,1,0,1,1,15,0
234554.51662,8183743.580848,2024,0,1,1,1,0,1,0,48,1
234554.772824,8183376.358081,1958,0,0,0,0,0,0,0,22,1
234554.891455,8183196.680906,150,0,1,0,1,1,1,0,11,1
234555.689863,8183693.2553,1919,0,0,0,0,0,0,0,4,1
234556.005721,8183091.533815,155,0,1,1,0,0,1,0,14,1
234556.184,8183034.792773,193,0,1,0,1,0,1,0,39,1
234556.232916,8183328.173943,1959,0,1,0,1,0,1,0,6,1
234556.500061,8183414.105322,1958,0,0,0,0,0,0,0,14,1
234556.634085,8183229.19693,150,0,0,0,0,0,0,0,7,1
234556.839149,8183509.103258,1955,0,1,0,1,0,1,0,46,1
234556.924303,8182826.769392,80,0,1,1,1,0,1,0,20,1
234557.375105,8183593.44873,1921,0,0,0,0,0,0,0,38,1
234557.42963,8182810.876455,80,1,1,1,0,0,1,0,48,1
234557.493533,8181207.070741,1141,0,0,0,0,0,0,0,29,0
234557.533182,8183055.68062,193,1,0,1,1,1,1,0,4,1
234557.805301,8183570.351311,1921,0,0,0,0,0,0,0,4,1
234558.092272,8183735.339644,2024,0,1,0,0,0,1,0,48,1
234558.900053,8183122.231249,152,0,1,1,1,0,1,0,14,1
234559.358487,8182852.718385,80,0,1,0,1,1,1,0,22,1
234559.691252,8183367.051116,1958,0,1,0,1,0,1,0,39,1
234559.975494,8181196.117333,1141,0,0,0,0,0,1,0,15,0
234559.993771,8183668.86346,1919,0,1,0,1,0,1,0,38,1
234560.69598,8183006.120588,195,0,0,0,0,0,0,0,45,1
234561.040239,8183149.62378,152,0,1,1,1,1,1,0,44,1
234561.214485,8182876.981855,192,1,1,1,1,0,1,0,36,1
234561.475132,8183321.536815,1959,0,0,0,0,0,1,0,32,1
234561.948713,8183406.072322,1958,0,1,0,0,0,1,0,1,1
234562.08454,8183643.882298,1920,0,1,1,1,0,1,0,45,1
234562.377029,8183534.473421,1955,0,0,0,0,0,0,0,48,1
234562.548669,8181187.043546,1141,0,0,0,0,0,0,0,15,0
234562.683305,8183569.535579,1921,1,1,0,1,0,1,0,28,1
234563.01813,8183193.078375,150,0,1,1,1,0,1,0,7,1
234564.179866,8183220.394329,150,1,1,1,0,0,1,0,21,1
234564.188134,8183758.036024,2023,0,1,1,1,0,1,0,14,1
234564.247451,8183623.028883,1920,0,0,0,0,0,0,0,38,1
234564.402058,8183359.229977,1958,0,1,1,1,0,1,1,48,1
234564.696734,8183037.507751,193,0,0,1,0,0,1,0,19,1
234565.393115,8183144.756289,152,0,0,1,1,0,1,1,17,1
234565.670491,8183694.70698,1919,0,0,0,0,0,0,0,28,1
234566.180108,8183749.536667,2023,0,0,1,0,0,1,0,20,1
234566.423644,8183717.772156,2022,0,0,1,0,0,1,0,48,1
234566.588042,8183396.292835,1958,0,1,0,1,1,1,0,31,1
234566.678256,8183510.623617,1955,0,1,0,0,0,1,0,46,1
234566.79913,8183115.1164,152,1,1,0,1,0,1,0,7,1
234566.851141,8181277.068212,1045,0,1,1,0,0,1,0,18,0
234566.967306,8183254.362739,149,0,0,0,0,0,0,0,11,1
234567.545568,8183711.65416,2022,0,0,0,0,0,0,0,35,1
234567.930011,8183059.004101,193,0,1,1,1,0,1,0,28,1
234568.131549,8183592.006758,1921,0,1,1,1,0,1,0,4,1
234568.188221,8182882.438651,192,1,1,1,0,0,1,0,36,1
234568.603145,8181267.69642,1045,0,0,0,0,0,1,0,5,0
234568.937474,8183668.80662,1919,0,1,1,1,0,1,0,38,1
234569.124144,8182812.91462,80,1,0,1,1,0,1,0,20,1
234569.240534,8182857.399734,80,0,0,0,1,0,1,0,35,1
234569.286412,8183186.188626,150,0,1,1,1,0,1,0,7,1
234569.54794,8181378.346517,1027,0,1,1,0,0,1,0,24,0
234569.956269,8183353.451659,1958,1,1,0,1,0,1,0,36,1
234570.050059,8181259.304917,1045,0,0,1,1,0,1,0,18,0
234570.08657,8181365.979279,1027,1,1,1,0,0,1,0,24,0
234570.508475,8183742.744383,2023,0,1,0,1,0,1,0,48,1
234570.695555,8183216.022897,150,0,1,0,1,0,1,0,21,1
234571.0679,8183724.073339,2022,0,0,0,0,0,0,0,48,1
234571.094306,8181250.067426,1045,0,0,0,0,0,1,0,10,0
234571.291117,8183570.246889,1921,1,0,0,1,1,1,0,4,1
234571.49677,8181357.157799,1027,0,1,1,0,0,1,0,30,0
234571.954377,8183645.912253,1920,0,0,0,1,0,1,0,28,1
234571.959057,8183140.964435,152,0,0,0,0,0,0,0,39,1
234572.56614,8182840.857537,80,0,0,1,1,0,1,0,39,1
234572.841462,8183390.137027,1958,0,1,1,1,0,1,0,47,1
234573.335069,8181241.486937,1045,0,0,1,0,0,1,0,16,0
234573.756576,8183533.427526,1955,0,0,0,0,0,0,0,7,1
234574.200777,8183040.007396,193,0,1,0,1,0,1,0,46,1
234574.364429,8181348.548755,1027,1,0,1,1,0,1,0,10,0
234574.714482,8183623.784103,1920,0,1,0,1,0,1,0,38,1
234574.720686,8183249.123759,149,0,1,0,1,0,1,0,7,1
234574.890845,8183073.130707,193,0,1,0,0,0,1,0,46,1
234575.342437,8182885.539697,192,1,1,0,1,0,1,0,38,1
234575.561206,8183693.577849,1919,0,1,0,1,0,1,0,1,1
234575.59555,8183761.951372,2023,0,1,0,1,0,1,0,35,1
234575.606419,8183510.224616,1955,1,0,0,0,0,1,0,1,1
234576.125158,8183109.20425,152,1,1,0,0,0,1,0,39,1
234576.135465,8181213.064382,1141,0,1,0,0,0,1,1,29,0
234576.838288,8183345.380989,1958,1,0,0,1,0,1,0,21,1
234577.025266,8183570.274663,1921,0,0,0,1,1,1,0,4,1
234577.537808,8182830.285708,80,0,0,0,0,0,1,0,22,1
234577.853568,8183208.505314,150,0,0,0,0,0,0,0,7,1
234577.938617,8183595.123296,1921,0,0,0,0,0,0,0,28,1
234578.335763,8183380.405447,1958,0,1,1,1,0,1,0,46,1
234578.433427,8183670.603463,1919,0,1,1,1,0,1,0,28,1
234579.538881,8183725.379395,2022,0,1,0,1,0,1,0,35,1
234579.564262,8183061.458141,193,0,0,0,0,0,0,0,1,1
234580.321967,8181196.279727,1141,0,1,0,1,0,1,0,29,0
234580.448965,8183538.330833,1955,0,0,0,0,0,0,0,39,1
234580.565957,8181308.372963,1041,0,1,1,0,0,1,0,18,0
234580.743513,8181328.039071,1041,0,0,0,0,0,1,0,5,0
234580.905112,8183646.672338,1920,0,0,0,1,1,1,0,28,1
234580.956851,8183056.220252,193,0,0,0,0,0,0,0,18,1
234581.101624,8181317.516241,1041,0,0,0,0,0,0,0,18,0
234581.108533,8183269.27359,149,0,0,0,0,0,0,0,21,1
234581.291701,8183624.506841,1920,0,0,0,1,0,1,0,45,1
234581.504961,8183241.168192,149,0,0,1,1,1,1,0,14,1
234581.641501,8183571.03192,1921,0,1,0,1,0,1,0,45,1
234581.772933,8183337.825147,1958,0,0,0,1,0,1,0,48,1
234581.887945,8183428.72533,1957,0,0,0,0,0,0,0,14,1
234582.427809,8183754.492599,2023,0,0,0,0,0,1,0,48,1
234582.746542,8183050.139537,193,1,1,0,1,0,1,0,14,1
234582.748494,8183132.998145,152,0,0,0,0,0,1,0,11,1
234582.984647,8183694.986002,1919,0,0,0,1,0,1,0,4,1
234583.274648,8183171.165837,151,0,1,0,1,0,1,0,44,1
234583.302964,8183374.788737,1958,0,1,0,1,0,1,0,4,1
234583.861245,8183102.95701,152,1,1,0,1,0,1,0,11,1
234584.177503,8181299.44547,1041,0,1,1,0,0,1,0,10,0
234584.306439,8183538.323821,1955,0,0,0,0,0,0,0,7,1
234584.471225,8182820.391419,80,0,0,0,0,0,0,0,35,1
234584.670686,8183042.344545,193,1,1,1,1,0,1,0,39,1
234584.8384,8183201.433146,150,0,0,1,1,0,1,0,14,1
234585.714967,8182889.89027,192,0,0,0,1,0,1,0,38,1
234585.78693,8181276.717361,1046,0,1,1,0,0,1,0,10,0
234586.084474,8183420.508195,1957,0,0,0,0,0,0,0,7,1
234586.86221,8183625.165438,1920,0,1,1,1,0,1,0,23,1
234587.048711,8183731.342635,2022,0,0,0,0,0,1,0,35,1
234587.250989,8183596.912379,1921,0,1,1,1,0,1,0,28,1
234587.436335,8183510.917795,1955,0,1,0,1,1,1,0,1,1
234587.58327,8183364.375627,1958,0,1,0,1,0,1,0,47,1
234587.767969,8183573.136128,1921,0,0,1,1,1,1,0,40,1
234588.071921,8181267.060215,1046,0,0,0,1,0,1,0,18,0
234588.083825,8183671.459326,1919,0,0,0,0,0,0,0,45,1
234589.00854,8183233.829207,149,0,1,1,1,1,1,0,14,1
234589.083179,8183263.904149,149,0,0,0,0,0,0,0,21,1
234589.178604,8183723.854707,2022,0,0,0,0,0,0,0,35,1
234589.307424,8182861.583206,79,0,1,1,1,0,1,0,20,1
234590.068258,8181258.810321,1046,1,1,1,0,0,1,0,18,0
234590.133429,8183165.218613,151,1,1,0,1,0,1,0,11,1
234590.707924,8183648.04571,1920,0,1,1,1,1,1,0,29,1
234591.58318,8183412.266418,1957,0,0,0,0,0,1,0,11,1
234592.157031,8183571.334241,1921,0,0,1,1,1,1,0,40,1
234592.390415,8183695.8515,1919,0,1,0,1,0,1,0,42,1
234592.581415,8183537.369792,1955,0,0,0,0,0,0,0,14,1
234592.894839,8183124.638902,152,0,1,1,1,0,1,0,14,1
234593.19867,8181247.154602,1046,0,1,0,0,0,1,0,16,0
234593.766379,8183358.223775,1958,0,0,0,1,0,1,0,6,1
234594.362961,8181366.467467,1027,0,1,1,0,0,1,1,18,0
234594.577742,8183628.017002,1920,0,1,0,1,0,1,0,28,1
234595.727605,8183404.589092,1957,0,0,0,0,0,0,0,7,1
234595.936075,8183511.31797,1955,0,0,0,0,0,0,0,22,1
234595.949625,8183157.023726,151,1,0,1,0,0,1,1,7,1
234595.983305,8181347.405258,1027,0,1,0,0,0,1,0,10,0
234596.276801,8183227.045997,149,1,0,1,1,0,1,0,7,1
234596.313266,8181355.291016,1027,1,1,0,1,0,1,0,16,0
234596.463856,8183256.993387,149,0,0,0,0,0,0,0,21,1
234596.486652,8182893.509527,192,0,1,0,1,0,1,0,38,1
234598.017072,8183184.98171,151,1,1,0,1,0,1,0,14,1
234598.399117,8182866.198581,79,0,1,1,1,0,1,0,39,1
234598.421318,8183573.545002,1921,0,1,0,1,1,1,1,40,1
234598.461907,8183353.832753,1958,0,0,0,0,0,0,0,48,1
234598.646497,8183114.029222,152,0,0,0,0,0,0,0,39,1
234598.720077,8183715.862686,2022,0,0,0,0,0,0,0,22,1
234598.893866,8183674.445164,1919,0,0,0,0,0,0,0,45,1
234599.380631,8183598.059766,1921,0,1,0,1,0,1,0,38,1
234599.565169,8183283.978304,145,1,1,1,1,0,1,0,17,1
234599.592884,8181223.551136,1142,0,1,0,0,0,1,0,4,0
234600.013303,8183439.232488,1957,0,0,0,0,0,0,0,48,1
234600.074668,8181326.981899,1041,0,1,0,0,0,1,0,16,0
234600.243157,8183650.501775,1920,0,1,0,1,1,1,0,29,1
234600.799172,8183148.459501,151,0,1,0,0,0,1,1,21,1
234601.00623,8183077.753622,194,0,0,0,0,0,0,0,1,1
234601.414646,8183396.238067,1957,0,0,0,0,0,1,0,11,1
234601.439635,8181318.76097,1041,0,1,1,1,0,1,0,24,0
234601.571718,8182850.685128,79,0,0,0,0,0,0,0,22,1
234601.849921,8181214.176378,1142,0,0,0,0,0,0,0,29,0
234602.538383,8183220.790325,149,0,1,0,1,0,1,0,7,1
234603.003333,8183538.686086,1955,0,0,0,0,0,0,0,48,1
234603.453297,8183696.402781,1919,0,0,0,0,0,0,0,45,1
234603.812356,8183430.768158,1957,0,1,0,1,0,1,0,1,1
234604.481659,8183249.433546,149,1,0,0,1,0,1,1,32,1
234604.566183,8181299.332906,1041,0,0,0,0,0,1,0,24,0
234604.704108,8183625.66167,1920,0,0,0,0,0,0,0,4,1
234605.085566,8181203.529144,1142,0,0,0,0,0,0,0,15,0
234605.176377,8183179.92486,151,0,0,1,1,0,1,0,34,1
234605.200257,8181307.849432,1041,0,1,1,1,0,1,0,10,0
234605.830589,8183387.744412,1957,0,0,0,0,0,1,0,2,1
234606.231429,8182872.164984,79,1,1,1,1,0,1,0,39,1
234606.400444,8182897.372002,192,0,0,0,0,0,1,0,28,1
234606.43647,8181275.680654,1046,0,0,0,0,0,1,0,10,0
234606.807493,8183716.703804,2022,0,1,0,0,0,1,0,20,1
234607.052114,8183513.125597,1955,0,1,0,1,0,1,0,14,1
234607.304016,8183290.464731,145,1,1,1,1,0,1,0,17,1
234607.675994,8182841.933032,79,1,0,0,0,0,1,0,22,1
234608.313614,8183675.516603,1919,0,1,0,1,0,1,0,40,1
234608.518689,8183141.381578,151,0,0,0,0,0,0,0,11,1
234609.054066,8183378.655005,1957,0,0,0,1,1,1,0,18,1
234609.135356,8181268.032222,1046,0,1,1,0,0,1,0,16,0
234609.431207,8182832.023301,79,0,1,1,1,0,1,0,20,1
234609.622679,8183578.440298,1921,0,1,1,1,0,1,1,40,1
234609.698835,8183423.055275,1957,0,0,0,0,0,0,0,14,1
234609.700172,8181196.123545,1142,0,0,0,0,0,0,0,4,0
234610.411491,8181258.718363,1046,0,1,0,0,0,1,0,10,0
234610.626558,8183650.587451,1920,0,0,1,0,0,1,0,1,1
234611.533452,8183243.302268,149,0,0,0,1,0,1,0,7,1
234611.906246,8183598.91198,1921,0,1,1,1,1,1,0,14,1
234612.170822,8183540.989372,1955,0,0,0,0,0,0,0,22,1
234612.664088,8182877.560835,79,0,1,1,1,0,1,0,14,1
234612.745715,8181249.426389,1046,0,0,0,0,0,1,0,10,0
234614.178849,8183173.710279,151,0,0,0,1,0,1,0,14,1
234614.263255,8183137.156812,151,0,1,0,0,0,1,0,39,1
234614.37728,8183625.202922,1920,0,1,0,0,0,1,0,38,1
234614.719631,8183296.606061,145,0,1,1,1,0,1,0,32,1
234615.050926,8183415.783889,1957,0,0,1,1,0,1,0,48,1
234615.932105,8183698.020754,1919,0,0,0,1,1,1,0,4,1
234616.28421,8183690.659609,1919,0,1,0,1,0,1,0,45,1
234616.494796,8183370.991288,1957,0,0,0,0,0,0,0,39,1
234616.86025,8183276.585902,145,0,0,0,0,0,0,0,21,1
234617.183341,8183206.503428,148,0,1,0,1,0,1,0,21,1
234617.230638,8183232.459694,149,0,1,1,1,0,1,0,32,1
234617.250312,8182903.085308,192,0,1,0,1,1,1,0,28,1
234617.315307,8183716.768894,2022,0,0,0,0,0,0,0,22,1
234617.436421,8183513.658648,1955,0,0,0,0,0,0,0,14,1
234618.260585,8183599.890506,1921,0,0,0,0,0,0,0,45,1
234619.037855,8183676.222618,1919,0,1,0,1,0,1,0,40,1
234619.133246,8183040.44494,194,0,0,0,0,0,0,0,19,1
234619.383477,8183578.991452,1921,0,1,1,1,0,1,0,28,1
234620.291963,8183167.014026,151,0,1,0,1,0,1,0,32,1
234620.54067,8183408.856127,1957,0,0,0,0,0,0,0,7,1
234620.683922,8183653.223015,1920,0,1,0,1,0,1,0,20,1
234620.904837,8182861.168035,79,0,1,1,1,0,1,0,22,1
234622.10696,8183269.661207,145,0,0,0,0,0,0,0,11,1
234622.122932,8183627.700348,1920,1,1,1,1,0,1,0,6,1
234622.495799,8183093.657858,194,0,0,0,0,0,0,0,18,1
234622.629082,8183306.643468,145,1,0,0,1,1,1,0,14,1
234622.813811,8181222.894634,1142,0,1,1,0,0,1,0,4,0
234623.367502,8183542.02065,1955,0,0,0,0,0,0,0,39,1
234624.138853,8183448.352712,1705,0,1,0,1,1,1,1,20,1
234624.461346,8183199.72399,148,0,0,0,0,0,1,0,21,1
234624.841843,8181344.791927,1028,0,1,1,0,0,1,0,5,0
234625.306544,8182851.679327,79,0,1,1,0,0,1,0,48,1
234625.500427,8183515.282778,1955,0,1,0,1,0,1,0,28,1
234625.9264,8181356.113479,1028,0,1,0,0,0,1,0,30,0
234626.191114,8183159.720427,151,1,1,0,1,0,1,0,14,1
234626.350546,8183128.401264,151,0,1,1,1,0,1,0,17,1
234626.514823,8181205.528877,1142,0,0,1,1,0,1,0,4,0
234626.984294,8182841.039698,79,0,0,0,0,0,0,0,22,1
234627.234766,8181212.682141,1142,0,0,0,0,0,1,0,4,0
234627.495015,8183439.706235,1705,0,1,0,1,0,1,0,32,1
234627.703164,8183591.336292,1921,0,0,0,0,0,0,0,46,1
234627.739874,8183602.873857,1921,0,0,0,0,0,0,0,45,1
234628.166345,8183399.175835,1957,0,0,0,0,0,0,0,48,1
234628.700045,8181196.807304,1142,0,0,0,0,0,1,0,4,0
234628.805739,8183578.34194,1921,0,0,0,0,0,0,0,38,1
234629.073954,8181315.766094,1040,0,1,1,1,0,1,0,16,0
234629.362649,8183311.363282,145,0,0,0,0,0,0,0,39,1
234630.034608,8183263.078556,145,0,0,1,1,0,1,0,14,1
234630.162848,8182886.512233,78,0,0,0,0,0,0,0,39,1
234630.572431,8183191.908455,148,0,1,0,1,0,1,0,7,1
234630.677249,8183291.0468,145,1,0,0,0,0,1,0,14,1
234631.157697,8181325.080807,1040,0,1,1,0,0,1,0,24,0
234631.250288,8183435.753177,1705,0,0,0,0,0,0,0,39,1
234632.038475,8183219.562813,148,0,1,1,1,0,1,0,32,1
234632.128416,8183541.446401,1955,0,1,0,0,0,1,0,1,1
234632.159167,8183392.848034,1957,0,1,0,1,0,1,0,7,1
234633.127878,8183484.055142,1956,0,0,0,0,0,0,0,22,1
234633.355414,8181306.234827,1040,0,0,0,0,0,1,0,18,0
234634.160861,8183153.136008,151,0,1,0,1,0,1,1,7,1
234634.428224,8181296.253394,1040,0,1,1,1,0,1,0,16,0
234634.960371,8183448.341691,1705,0,1,0,1,1,1,0,20,1
234635.218488,8183517.404682,1955,0,1,0,1,0,1,0,11,1
234635.34644,8181265.757356,1047,0,1,1,1,0,1,0,30,0
234635.673862,8183428.91657,1705,0,0,0,0,0,0,0,20,1
234635.790658,8183384.529702,1957,0,0,0,0,0,0,0,39,1
234635.862627,8183256.536705,145,1,1,0,1,0,1,0,21,1
234636.123808,8182878.817326,78,1,1,1,1,1,1,0,35,1
234637.008493,8183284.28943,145,1,0,1,0,0,1,1,44,1
234637.403447,8183320.201156,145,0,1,1,0,0,1,0,17,1
234638.174443,8181276.871394,1047,0,1,0,0,0,1,0,30,0
234638.833348,8183184.408565,148,0,0,0,0,0,0,0,14,1
234639.461156,8183147.218799,151,0,1,1,1,0,1,0,11,1
234639.781981,8181252.170458,1047,0,1,0,0,0,1,0,18,0
234639.951575,8183215.264719,148,0,0,0,1,1,1,0,14,1
234640.474486,8183423.002432,1705,0,0,0,1,0,1,0,32,1
234641.394365,8182889.257084,78,1,1,1,0,0,1,0,48,1
234642.644426,8182869.299224,78,0,0,0,0,0,0,0,22,1
234643.773194,8183447.384989,1705,0,0,0,1,1,1,0,20,1
234644.33127,8183276.770099,145,1,0,1,1,0,1,0,7,1
234644.393607,8183419.350539,1705,0,0,0,1,0,1,0,32,1
234645.153467,8183325.444386,145,0,1,1,1,0,1,0,7,1
234645.737874,8183141.153887,151,0,0,0,0,0,0,0,14,1
234646.935721,8183208.904981,148,0,1,0,1,0,1,1,44,1
234647.406572,8181345.727572,1028,0,0,0,0,0,1,0,24,0
234647.65897,8183413.76589,1705,0,0,0,0,0,0,0,17,1
234647.784568,8183107.770262,194,0,0,0,0,0,0,0,4,1
234648.464889,8182862.433078,78,0,0,0,0,0,0,0,20,1
234650.035128,8181228.769564,1143,0,1,0,0,0,1,0,29,0
234650.07254,8181357.627209,1028,0,0,0,0,0,0,0,30,0
